评论,标签,得分
《拼好人》一眼上去全是熟人,positive (stars 4 and 5),0.7167451977729797
李素裳加希儿？,positive (stars 4 and 5),0.9628238677978516
石见舞菜香，邻家天使（稚名真昼）,positive (stars 4 and 5),0.8868433833122253
毁灭虚无诶,positive (stars 4 and 5),0.6395223140716553
太好了，我们dot玩家有救了。,positive (stars 4 and 5),0.931992769241333
dot都是成熟的大姐姐哦,positive (stars 4 and 5),0.8609429597854614
这美丽的眼神，这美丽的面庞，姐姐你好美,positive (stars 4 and 5),0.7364058494567871
物理虚无？DOT队又要站起来了？,"negative (stars 1, 2 and 3)",0.6970635056495667
脸像灵砂，头发像素裳，配色像希儿，配音是岳母大人,positive (stars 4 and 5),0.8319563865661621
岳母的cv！！,positive (stars 4 and 5),0.9602658748626709
感觉像灵砂,"negative (stars 1, 2 and 3)",0.5720738768577576
你们知道的,"negative (stars 1, 2 and 3)",0.8828457593917847
篮色的灵砂,positive (stars 4 and 5),0.9670676589012146
珊瑚宫素裳,positive (stars 4 and 5),0.894818902015686
好像李素裳,positive (stars 4 and 5),0.5350114107131958
够浪漫吧？,positive (stars 4 and 5),0.826428234577179
见面如故,positive (stars 4 and 5),0.7677398920059204
我的妈,"negative (stars 1, 2 and 3)",0.8959182500839233
有点素裳希儿灵砂综合体的感觉,positive (stars 4 and 5),0.8543858528137207
素裳和阮梅喝醉了，孩子却穿着希儿的衣服,positive (stars 4 and 5),0.8037548065185547
阿格莱雅发力了,positive (stars 4 and 5),0.9163734316825867
看到这个立绘，突然就想入坑DOT队了,positive (stars 4 and 5),0.9072030186653137
没错，难道说。我们的黑天鹅要起飞了,positive (stars 4 and 5),0.7563405632972717
重铸dot荣光,positive (stars 4 and 5),0.9542075991630554
太好了竟然是海瑟音我们dot队有救了,positive (stars 4 and 5),0.907294511795044
愿下一场盛宴永恒,positive (stars 4 and 5),0.9745784401893616
啊,positive (stars 4 and 5),0.7275973558425903
素…素裳是你吗,positive (stars 4 and 5),0.578784704208374
愿下一场盛宴永恒,positive (stars 4 and 5),0.9745784401893616
海大枕头,positive (stars 4 and 5),0.7863139510154724
希海,positive (stars 4 and 5),0.9429691433906555
神秘出手女，卡芙卡要站起来了吗？,positive (stars 4 and 5),0.9053626656532288
小李子，你怎么穿着希儿的衣服,"negative (stars 1, 2 and 3)",0.569780170917511
海瑟音be like,positive (stars 4 and 5),0.9574378728866577
灰色的小鱼苗，嘿嘿，要被钓翘嘴了,positive (stars 4 and 5),0.5737819075584412
大薇？！！！！！好好好,positive (stars 4 and 5),0.9481856822967529
没有腿环所以特地设计了破洞丝袜吗,"negative (stars 1, 2 and 3)",0.7830018401145935
李素裳？？？？,positive (stars 4 and 5),0.9587731957435608
杀神来了,positive (stars 4 and 5),0.8885793089866638
所以，我出手了,positive (stars 4 and 5),0.652236819267273
老婆！！！结芬,positive (stars 4 and 5),0.8375590443611145
真好看,positive (stars 4 and 5),0.9504244923591614
"#大海洋音音🎼人美声甜
#海瑟音❤️沧海遗珠
#海瑟音🎵🎵以一敌万
#海瑟音女人中的女人
#海瑟音首次回应进dot队传闻
#卡芙卡黑天鹅被拍到正在做法混沌回忆
#卡芙卡黑天鹅被拍到正在做法虚构叙事
#卡芙卡黑天鹅被拍到正在做法末日幻影
#音音我们来接你回家啦",positive (stars 4 and 5),0.7709740400314331
1,positive (stars 4 and 5),0.9453793168067932
第一,positive (stars 4 and 5),0.9536470770835876
海瑟音怎么长这样，和我印象中的完全不像，我看模拟宇宙里的不是拿了个小提琴吗，而且衣服也不太像,"negative (stars 1, 2 and 3)",0.9453362822532654
我要给她挂负面了,"negative (stars 1, 2 and 3)",0.8303109407424927
你疯狂刷新的样子真的很狼狈,"negative (stars 1, 2 and 3)",0.6802932024002075
和我想象的海瑟音差别好大……以为至少会是差分宇宙出现中的这种形象和气质,"negative (stars 1, 2 and 3)",0.748991847038269
服设也太单一了吧，都是这种版型，隔壁zzz就很丰富啊,"negative (stars 1, 2 and 3)",0.5983143448829651
感觉没达到预期，遂画,positive (stars 4 and 5),0.6292250156402588
希望建模不要那么难绷,positive (stars 4 and 5),0.9856644868850708
好看,positive (stars 4 and 5),0.9314268231391907
我们dot队又要起来了,positive (stars 4 and 5),0.8358089923858643
我要做勇敢的决定了，跳过人生！丹恒我只等你,positive (stars 4 and 5),0.6893572807312012
哇塞，梦见月同款配音,positive (stars 4 and 5),0.8880470395088196
孩子们，我是因为挂超模裂伤才被限制数值的,positive (stars 4 and 5),0.665709912776947
﻿@崩坏星穹铁道 ﻿ 跪求复刻藿藿！！！,positive (stars 4 and 5),0.6253098845481873
但还是很好看,positive (stars 4 and 5),0.8935113549232483
想在海瑟音小腹的大鱼缸里养小鱼苗了,positive (stars 4 and 5),0.987461507320404
许嵩说得对！,positive (stars 4 and 5),0.9744200706481934
\海瑟音大人/\海瑟音大人/\海瑟音大人/\海瑟音大人/\海瑟音大人/\海瑟音大人/,positive (stars 4 and 5),0.8356801271438599
仔细看看，胸腔好像还真是透明的，能看见肋骨，可惜胳膊挡住了,positive (stars 4 and 5),0.6729031205177307
和梦见月瑞希是一个cv,positive (stars 4 and 5),0.6058109402656555
make dot great again！,positive (stars 4 and 5),0.9453793168067932
黄泉有福了,positive (stars 4 and 5),0.9885155558586121
为啥和我看的立绘不一样啊,"negative (stars 1, 2 and 3)",0.5347775816917419
第一眼李素裳，第二眼灵砂，第三眼阮梅，第四眼镜流，第五眼……,positive (stars 4 and 5),0.8399616479873657
好唉！卡芙卡的队终于有福啦,positive (stars 4 and 5),0.9450728297233582
加强海瑟音！加强海瑟音！加大海瑟音！,positive (stars 4 and 5),0.8750433325767517
留给人类的姿势不多了,positive (stars 4 and 5),0.9714221358299255
不是，姐们儿，你确定你不是仙舟偷渡过来的么,positive (stars 4 and 5),0.5132398009300232
不是，物理虚无是人干的？,"negative (stars 1, 2 and 3)",0.9208930134773254
为什么黑丝是破的,"negative (stars 1, 2 and 3)",0.923625111579895
丝袜膝盖下面画错了？怎么缺了一块,"negative (stars 1, 2 and 3)",0.8237006664276123
我列个灰色小鱼苗,"negative (stars 1, 2 and 3)",0.7931594848632812
原本不等着抽海瑟音的，但谁让日配和赤音同一个，真是的,"negative (stars 1, 2 and 3)",0.5303191542625427
老婆爱你,positive (stars 4 and 5),0.9689277410507202
很多人不敢说，海瑟音和卡芙卡也是一种“海卡”（不打标签没事吧）,"negative (stars 1, 2 and 3)",0.5200368762016296
第一眼好美 第二眼评好角,positive (stars 4 and 5),0.9430952668190002
黑长直。。。。。我的黑长直呢,"negative (stars 1, 2 and 3)",0.7340909242630005
动作指导灵砂,positive (stars 4 and 5),0.9717526435852051
额…只有我一个人觉得她像蕾耶拉吗,positive (stars 4 and 5),0.6411102414131165
四星呢,positive (stars 4 and 5),0.9893808364868164
看这配色，我一开始以为是量子,"negative (stars 1, 2 and 3)",0.6882594227790833
怎么有种赛琳娜的味道？,"negative (stars 1, 2 and 3)",0.6549965143203735
三元素怎么看都是老朋友,positive (stars 4 and 5),0.5666746497154236
长的裳里灵气的。。？,positive (stars 4 and 5),0.8474089503288269
我的错觉吗，和李素裳这皮肤也太像了吧,"negative (stars 1, 2 and 3)",0.5387567281723022
妈呀，好beautiful呀！,positive (stars 4 and 5),0.9382274150848389
没卡妈和老鹅，你们还抽她吗,positive (stars 4 and 5),0.5113284587860107
灰色的小鱼苗,"negative (stars 1, 2 and 3)",0.5120450258255005
请问她是不是也要牺牲？,positive (stars 4 and 5),0.7274112701416016
拼好人？,positive (stars 4 and 5),0.8007672429084778
素裳：希儿？衣服拿来吧你！白露？背景拿来吧你！还有灵砂，你的姿势我征用了！从今天起，我就是海瑟音！！！,positive (stars 4 and 5),0.6576099991798401
所以，老米彻底开启拼拼拼的时代了？！！！,positive (stars 4 and 5),0.8975732922554016
气质像阮梅，脸像李大枕头，衣服像希儿，姿势像灵砂，背景像白露，蚌埠住了。,"negative (stars 1, 2 and 3)",0.7167001366615295
海瑟音？嗨丝的福音,positive (stars 4 and 5),0.9915205836296082
敷衍，甚至像ai拼的,"negative (stars 1, 2 and 3)",0.9384395480155945
你们没有发现，海瑟音罕见的没有腿环的嘛,"negative (stars 1, 2 and 3)",0.677657961845398
海瑟音我是你的狗,positive (stars 4 and 5),0.7257412672042847
.,positive (stars 4 and 5),0.9453793168067932
好家伙，素裳的头，灵砂的身体，希儿的衣服，白露的背景板,positive (stars 4 and 5),0.8226065039634705
就我一个人想到的是花火吗,"negative (stars 1, 2 and 3)",0.8940588235855103
拼好人,positive (stars 4 and 5),0.8007672429084778
灰色的小鱼苗吗？,"negative (stars 1, 2 and 3)",0.8345862030982971
为什么我感觉更像后崩里面的芽衣呢？,"negative (stars 1, 2 and 3)",0.7649317979812622
哇哇哇，看上去有点像芽衣教师服的样子欸,positive (stars 4 and 5),0.7383604645729065
灵砂你怎么穿希儿的衣服,"negative (stars 1, 2 and 3)",0.8213648796081543
崩三李素裳,positive (stars 4 and 5),0.7527697682380676
真像赛琳娜啊,"negative (stars 1, 2 and 3)",0.5872223973274231
饿坏了 ,positive (stars 4 and 5),0.5826022028923035
素裳抢了希儿的衣服，学灵砂的姿势，抢了心海的背景,positive (stars 4 and 5),0.9936994314193726
嗯……我好像己经有了,positive (stars 4 and 5),0.8424898386001587
素裳，你怎么穿希儿的衣服,"negative (stars 1, 2 and 3)",0.795120894908905
"想象：伊甸
立绘：素裳
到时候看看实机怎么样",positive (stars 4 and 5),0.984454870223999
b站的图,positive (stars 4 and 5),0.6712012887001038
"老婆
我是海瑟音的老公",positive (stars 4 and 5),0.9189028143882751
迦娜,positive (stars 4 and 5),0.9592469930648804
我要缇宝,"negative (stars 1, 2 and 3)",0.7504438161849976
李大枕头你在干什么，快与我速速回家去,positive (stars 4 and 5),0.6473344564437866
好像灵砂,"negative (stars 1, 2 and 3)",0.538530170917511
嗯……薇塔？,positive (stars 4 and 5),0.8147467970848083
白露的背景，希儿的衣服，素裳的脑袋，灵砂的体态,positive (stars 4 and 5),0.9906324148178101
新的妈妈已经出现,"negative (stars 1, 2 and 3)",0.8239006400108337
拼好角吗，有意思,"negative (stars 1, 2 and 3)",0.7645249962806702
李大枕头是你吗，怎么来翁法罗斯了？,positive (stars 4 and 5),0.5715786814689636
还好是崩铁这边，换隔壁原神，我能在评论区看到一堆 拼接了散兵脸的二创图,positive (stars 4 and 5),0.6217542886734009
不知怎的，为什么我第一眼看成了灵砂？是我的错觉么？,"negative (stars 1, 2 and 3)",0.6596684455871582
我去，传说中的天使梳子，看来我分四天每天四时四分抽四发就可以抽到我最最最喜欢的拼好人了,positive (stars 4 and 5),0.8684107065200806
这不是雷电将军吗？,"negative (stars 1, 2 and 3)",0.9150117635726929
怎么长得跟蓝色灵砂似的,"negative (stars 1, 2 and 3)",0.7986270785331726
黑丝上的是腿环还是花纹,"negative (stars 1, 2 and 3)",0.8232114911079407
海瑟音，我来了❤️❤️❤️,positive (stars 4 and 5),0.8189186453819275
不是，怎么有点像灵砂,"negative (stars 1, 2 and 3)",0.7624866962432861
管她是不是拼好崩呢，就冲着配音是我们大V老师，冲就完了！！！,positive (stars 4 and 5),0.5835338234901428
后崩坏书芽衣,"negative (stars 1, 2 and 3)",0.9449337720870972
不是哥们，这对吗？！,"negative (stars 1, 2 and 3)",0.7679558396339417
这对吗这对吗,"negative (stars 1, 2 and 3)",0.5694922804832458
我还一直以为海瑟音会是白色调的天使类角色呢,positive (stars 4 and 5),0.6779616475105286
我还以为海瑟音长柯罗伊那样来着,"negative (stars 1, 2 and 3)",0.5819395780563354
是新剧情的角色吗？,positive (stars 4 and 5),0.5481980443000793
神奇！这个没有腿环吗？！,"negative (stars 1, 2 and 3)",0.8379983305931091
拼好人,positive (stars 4 and 5),0.8007672429084778
虽然配色是像，但是毕竟不是同一个人，这样说角色是谁加谁会不会不太好,positive (stars 4 and 5),0.6980170011520386
铁有史以来第一个找不到特点的立绘,positive (stars 4 and 5),0.7759062051773071
逛逛,positive (stars 4 and 5),0.7790130972862244
猜你想看,"negative (stars 1, 2 and 3)",0.7084708213806152
希儿的配色、灵砂的动作、白露的背景、素裳的脸型，拼好人。,positive (stars 4 and 5),0.988243043422699
神,positive (stars 4 and 5),0.9889569878578186
这个鞋子。。。。,"negative (stars 1, 2 and 3)",0.8561501502990723
he tui是虚无，休想骗我星穹,"negative (stars 1, 2 and 3)",0.9719083309173584
什么？海瑟音能杀六个万敌？,"negative (stars 1, 2 and 3)",0.9295443296432495
爱门,positive (stars 4 and 5),0.9745779037475586
希娜狄雅！希娜狄雅你在哪里！,positive (stars 4 and 5),0.6716944575309753
据野史记载，海瑟音本名李希砂，是李素裳游历至贝洛伯格下层区时与希儿邂逅共同诞下之女，其继承了素裳的容貌，喜欢希儿风格的穿搭。素裳因游历过于凶险而未带走她，希儿在担地火领导反抗军抗争期间，李不慎走失，后灵砂途经此地，在城郊雪原捡到了同雪原熊依偎在洞穴中的她，看她颇有几分古人之姿，便将其带回了仙舟抚养。李希砂长大后，路遇一紫衣女子，只听女子道&#34;所以，我出手了&#34;，李希砂便一阵眩晕，再次清醒时自己已经出现在了一个名叫翁法罗斯的星球。后继承其母血脉的她加入了翁星本土的反抗组织，也改了本土名为海瑟音，为翁星迎来新的希望奋斗终生。,positive (stars 4 and 5),0.9872902035713196
